year,crop,window_start_dekad,crop_is_maize,cum_rain_since_sep1,onset_reached,last_dekad_rain,last3_rain,last3_anom_z,prev_dekad_wet,pre_jul_aug_mm,prev_mam_mm,prev_sond_total,pre_tmax_anom,p_rain_sufficient,p_dry_spell,p_temp_stress,risk_score,sim_margin_median,sim_margin_p10,label
2012,maize,25,1,0.0,0,33.2,49.8,0.518,1,52.4,449.3,493.4,0.044,0.991,0.044,0.0,0.018,71.1,33.6,suitable
2012,beans,25,0,0.0,0,33.2,49.8,0.518,1,52.4,449.3,493.4,0.044,0.944,0.035,0.085,0.056,41.6,9.2,suitable
2012,maize,26,1,35.4,1,35.4,76.2,0.745,1,52.4,449.3,493.4,0.044,0.972,0.02,0.001,0.02,58.5,20.0,suitable
2012,beans,26,0,35.4,1,35.4,76.2,0.745,1,52.4,449.3,493.4,0.044,0.988,0.018,0.049,0.021,50.1,19.9,suitable
2012,maize,27,1,81.0,1,45.6,114.2,1.799,1,52.4,449.3,493.4,0.044,0.944,0.002,0.0,0.029,43.5,6.6,suitable
2012,beans,27,0,81.0,1,45.6,114.2,1.799,1,52.4,449.3,493.4,0.044,0.994,0.002,0.024,0.008,59.7,32.9,risky
2012,maize,28,1,105.0,1,24.0,105.0,1.039,1,52.4,449.3,493.4,0.044,0.781,0.004,0.001,0.111,22.8,-13.8,suitable
2012,beans,28,0,105.0,1,24.0,105.0,1.039,1,52.4,449.3,493.4,0.044,0.995,0.004,0.008,0.005,54.7,25.6,suitable
2012,maize,29,1,135.2,1,30.3,99.9,0.398,1,52.4,449.3,493.4,0.044,0.572,0.003,0.001,0.215,5.4,-29.8,suitable
2012,beans,29,0,135.2,1,30.3,99.9,0.398,1,52.4,449.3,493.4,0.044,0.977,0.003,0.007,0.014,45.4,20.0,suitable
2012,maize,30,1,191.6,1,56.4,110.7,0.404,1,52.4,449.3,493.4,0.044,0.312,0.0,0.002,0.344,-15.3,-52.8,suitable
2012,beans,30,0,191.6,1,56.4,110.7,0.404,1,52.4,449.3,493.4,0.044,0.946,0.0,0.005,0.028,33.7,7.8,suitable
2012,maize,31,1,249.5,1,57.9,144.5,1.371,1,52.4,449.3,493.4,0.044,0.19,0.0,0.001,0.405,-27.2,-66.1,suitable
2012,beans,31,0,249.5,1,57.9,144.5,1.371,1,52.4,449.3,493.4,0.044,0.755,0.0,0.015,0.126,13.7,-11.2,suitable
2012,maize,32,1,295.8,1,46.3,160.6,2.135,1,52.4,449.3,493.4,0.044,0.271,0.001,0.001,0.365,-23.4,-61.2,risky
2012,beans,32,0,295.8,1,46.3,160.6,2.135,1,52.4,449.3,493.4,0.044,0.345,0.001,0.039,0.336,-7.9,-34.5,suitable
2012,maize,33,1,332.9,1,37.1,141.3,1.477,1,52.4,449.3,493.4,0.044,0.291,0.001,0.0,0.355,-18.5,-61.7,suitable
2012,beans,33,0,332.9,1,37.1,141.3,1.477,1,52.4,449.3,493.4,0.044,0.059,0.0,0.105,0.492,-32.2,-57.4,risky
2013,maize,25,1,0.0,0,16.1,31.1,-0.244,0,31.1,408.6,505.7,0.618,0.987,0.109,0.011,0.041,64.4,26.0,suitable
2013,beans,25,0,0.0,0,16.1,31.1,-0.244,0,31.1,408.6,505.7,0.618,0.926,0.084,0.299,0.122,33.9,3.9,suitable
2013,maize,26,1,33.0,1,33.0,63.1,0.173,1,31.1,408.6,505.7,0.618,0.961,0.059,0.01,0.039,51.9,13.9,suitable
2013,beans,26,0,33.0,1,33.0,63.1,0.173,1,31.1,408.6,505.7,0.618,0.967,0.056,0.226,0.079,45.7,13.2,risky
2013,maize,27,1,59.3,1,26.3,75.4,-0.053,1,31.1,408.6,505.7,0.618,0.894,0.044,0.015,0.069,39.3,-1.2,suitable
2013,beans,27,0,59.3,1,26.3,75.4,-0.053,1,31.1,408.6,505.7,0.618,0.981,0.044,0.162,0.055,56.1,22.2,suitable
2013,maize,28,1,102.0,1,42.8,102.0,0.87,1,31.1,408.6,505.7,0.618,0.786,0.001,0.015,0.11,23.8,-13.3,suitable
2013,beans,28,0,102.0,1,42.8,102.0,0.87,1,31.1,408.6,505.7,0.618,0.993,0.001,0.088,0.021,55.6,25.9,suitable
2013,maize,29,1,130.6,1,28.6,97.6,0.276,1,31.1,408.6,505.7,0.618,0.584,0.001,0.027,0.214,4.7,-30.1,risky
2013,beans,29,0,130.6,1,28.6,97.6,0.276,1,31.1,408.6,505.7,0.618,0.988,0.001,0.09,0.024,44.5,20.2,suitable
2013,maize,30,1,156.4,1,25.8,97.1,-0.314,1,31.1,408.6,505.7,0.618,0.282,0.002,0.032,0.366,-18.2,-55.4,risky
2013,beans,30,0,156.4,1,25.8,97.1,-0.314,1,31.1,408.6,505.7,0.618,0.94,0.002,0.091,0.049,31.4,4.3,suitable
2013,maize,31,1,193.8,1,37.4,91.7,-1.094,1,31.1,408.6,505.7,0.618,0.125,0.025,0.014,0.448,-39.2,-80.0,risky
2013,beans,31,0,193.8,1,37.4,91.7,-1.094,1,31.1,408.6,505.7,0.618,0.546,0.025,0.092,0.253,2.2,-25.9,suitable
2013,maize,32,1,235.9,1,42.2,105.3,-0.659,1,31.1,408.6,505.7,0.618,0.177,0.009,0.016,0.417,-31.0,-75.3,risky
2013,beans,32,0,235.9,1,42.2,105.3,-0.659,1,31.1,408.6,505.7,0.618,0.242,0.007,0.197,0.42,-16.6,-46.3,risky
2013,maize,33,1,270.1,1,34.1,113.7,-0.204,1,31.1,408.6,505.7,0.618,0.253,0.008,0.012,0.378,-23.7,-67.8,suitable
2013,beans,33,0,270.1,1,34.1,113.7,-0.204,1,31.1,408.6,505.7,0.618,0.058,0.006,0.369,0.547,-38.4,-65.8,risky
2014,beans,25,0,0.0,0,53.2,89.3,2.128,1,97.7,361.5,434.1,0.09,0.981,0.002,0.086,0.027,45.5,16.6,suitable
2014,beans,26,0,33.8,1,33.8,118.7,2.595,1,97.7,361.5,434.1,0.09,0.991,0.003,0.057,0.017,52.0,23.2,suitable
2014,beans,27,0,63.0,1,29.2,116.2,1.892,1,97.7,361.5,434.1,0.09,0.994,0.004,0.041,0.012,57.2,28.4,suitable
2014,beans,28,0,100.8,1,37.8,100.8,0.799,1,97.7,361.5,434.1,0.09,0.994,0.004,0.01,0.006,54.3,27.4,suitable
2015,maize,25,1,0.0,0,6.2,13.1,-0.979,0,13.1,359.1,459.4,5.05,0.97,0.161,1.0,0.263,60.3,19.2,risky
2015,beans,25,0,0.0,0,6.2,13.1,-0.979,0,13.1,359.1,459.4,5.05,0.87,0.127,1.0,0.303,31.1,-3.8,risky
2015,maize,26,1,42.9,1,42.9,55.2,-0.173,1,13.1,359.1,459.4,5.05,0.943,0.08,1.0,0.253,49.5,10.2,risky
2015,beans,26,0,42.9,1,42.9,55.2,-0.173,1,13.1,359.1,459.4,5.05,0.966,0.074,1.0,0.239,44.1,11.0,risky
2015,maize,27,1,65.0,1,22.0,71.2,-0.252,1,13.1,359.1,459.4,5.05,0.849,0.052,1.0,0.291,35.3,-5.0,risky
2015,beans,27,0,65.0,1,22.0,71.2,-0.252,1,13.1,359.1,459.4,5.05,0.984,0.052,1.0,0.224,50.9,18.3,risky
2015,maize,28,1,110.7,1,45.8,110.7,1.367,1,13.1,359.1,459.4,5.05,0.8,0.001,1.0,0.3,24.5,-13.1,risky
2015,beans,28,0,110.7,1,45.8,110.7,1.367,1,13.1,359.1,459.4,5.05,0.994,0.001,1.0,0.203,55.6,26.5,risky
2015,maize,29,1,145.0,1,34.2,102.0,0.519,1,13.1,359.1,459.4,5.05,0.547,0.001,1.0,0.427,4.1,-32.9,risky
2015,beans,29,0,145.0,1,34.2,102.0,0.519,1,13.1,359.1,459.4,5.05,0.992,0.001,1.0,0.204,44.3,18.2,risky
2015,maize,30,1,188.3,1,43.3,123.3,1.075,1,13.1,359.1,459.4,5.05,0.353,0.005,1.0,0.525,-12.0,-48.7,risky
2015,beans,30,0,188.3,1,43.3,123.3,1.075,1,13.1,359.1,459.4,5.05,0.957,0.005,1.0,0.223,35.7,10.2,risky
2015,maize,31,1,234.2,1,45.9,123.5,0.387,1,13.1,359.1,459.4,5.05,0.156,0.0,1.0,0.622,-30.5,-73.8,risky
2015,beans,31,0,234.2,1,45.9,123.5,0.387,1,13.1,359.1,459.4,5.05,0.715,0.0,1.0,0.343,9.6,-14.0,risky
2015,maize,32,1,272.9,1,38.7,128.0,0.486,1,13.1,359.1,459.4,5.05,0.214,0.001,1.0,0.593,-27.9,-66.5,risky
2015,beans,32,0,272.9,1,38.7,128.0,0.486,1,13.1,359.1,459.4,5.05,0.259,0.001,1.0,0.571,-13.0,-37.3,risky
2015,maize,33,1,308.8,1,35.9,120.5,0.213,1,13.1,359.1,459.4,5.05,0.261,0.012,1.0,0.573,-23.6,-69.2,risky
2015,beans,33,0,308.8,1,35.9,120.5,0.213,1,13.1,359.1,459.4,5.05,0.047,0.003,1.0,0.677,-35.2,-62.5,risky
2016,maize,25,1,0.0,0,2.8,7.7,-1.197,0,11.5,314.7,423.7,5.119,0.969,0.169,1.0,0.266,59.6,20.1,risky
2016,beans,25,0,0.0,0,2.8,7.7,-1.197,0,11.5,314.7,423.7,5.119,0.884,0.131,1.0,0.297,30.9,-1.7,risky
2016,maize,26,1,7.8,0,7.8,15.6,-1.896,0,11.5,314.7,423.7,5.119,0.881,0.25,1.0,0.335,38.5,-2.4,risky
2016,beans,26,0,7.8,0,7.8,15.6,-1.896,0,11.5,314.7,423.7,5.119,0.878,0.238,1.0,0.332,33.4,-2.4,risky
2016,maize,27,1,43.4,1,35.6,46.2,-1.441,1,11.5,314.7,423.7,5.119,0.798,0.146,1.0,0.345,25.7,-12.9,risky
2016,beans,27,0,43.4,1,35.6,46.2,-1.441,1,11.5,314.7,423.7,5.119,0.95,0.144,1.0,0.268,42.1,8.7,risky
2016,maize,28,1,103.1,1,59.7,103.1,0.929,1,11.5,314.7,423.7,5.119,0.799,0.006,1.0,0.302,24.3,-13.3,risky
2016,beans,28,0,103.1,1,59.7,103.1,0.929,1,11.5,314.7,423.7,5.119,0.987,0.006,1.0,0.208,54.0,26.6,risky
2016,maize,29,1,186.1,1,83.0,178.3,4.712,1,11.5,314.7,423.7,5.119,0.599,0.002,1.0,0.401,7.0,-31.1,risky
2016,beans,29,0,186.1,1,83.0,178.3,4.712,1,11.5,314.7,423.7,5.119,0.989,0.002,1.0,0.206,46.2,19.7,risky
2016,maize,30,1,221.3,1,35.2,177.9,3.972,1,11.5,314.7,423.7,5.119,0.37,0.0,1.0,0.515,-9.8,-47.8,risky
2016,beans,30,0,221.3,1,35.2,177.9,3.972,1,11.5,314.7,423.7,5.119,0.979,0.0,1.0,0.211,36.3,12.9,risky
2016,maize,31,1,265.9,1,44.6,162.8,2.225,1,11.5,314.7,423.7,5.119,0.172,0.001,1.0,0.614,-28.9,-69.0,risky
2016,beans,31,0,265.9,1,44.6,162.8,2.225,1,11.5,314.7,423.7,5.119,0.743,0.001,1.0,0.329,12.1,-10.8,risky
2016,maize,32,1,301.5,1,35.6,115.4,-0.149,1,11.5,314.7,423.7,5.119,0.201,0.002,1.0,0.6,-28.5,-68.0,delay
2016,beans,32,0,301.5,1,35.6,115.4,-0.149,1,11.5,314.7,423.7,5.119,0.252,0.001,1.0,0.574,-12.9,-41.8,risky
2016,maize,33,1,344.0,1,42.5,122.6,0.342,1,11.5,314.7,423.7,5.119,0.26,0.007,1.0,0.572,-23.8,-65.1,delay
2016,beans,33,0,344.0,1,42.5,122.6,0.342,1,11.5,314.7,423.7,5.119,0.053,0.004,1.0,0.675,-35.4,-60.5,delay
2017,maize,25,1,0.0,0,31.9,50.7,0.555,1,56.3,152.8,447.5,3.237,0.996,0.033,1.0,0.212,69.1,31.4,risky
2017,beans,25,0,0.0,0,31.9,50.7,0.555,1,56.3,152.8,447.5,3.237,0.95,0.026,1.0,0.233,40.4,7.1,risky
2017,maize,26,1,38.3,1,38.3,83.2,1.046,1,56.3,152.8,447.5,3.237,0.97,0.016,1.0,0.22,58.2,21.2,risky
2017,beans,26,0,38.3,1,38.3,83.2,1.046,1,56.3,152.8,447.5,3.237,0.982,0.016,1.0,0.214,50.4,20.9,risky
2017,maize,27,1,69.6,1,31.3,101.4,1.189,1,56.3,152.8,447.5,3.237,0.932,0.004,1.0,0.235,42.0,5.1,risky
2017,beans,27,0,69.6,1,31.3,101.4,1.189,1,56.3,152.8,447.5,3.237,0.994,0.004,1.0,0.204,58.0,29.9,risky
2017,maize,28,1,92.9,1,23.3,92.9,0.343,1,56.3,152.8,447.5,3.237,0.812,0.004,1.0,0.295,22.3,-10.2,risky
2017,beans,28,0,92.9,1,23.3,92.9,0.343,1,56.3,152.8,447.5,3.237,0.997,0.004,1.0,0.203,54.9,27.5,risky
2017,maize,29,1,117.2,1,24.3,78.9,-0.753,1,56.3,152.8,447.5,3.237,0.456,0.044,1.0,0.485,-3.2,-42.5,risky
2017,beans,29,0,117.2,1,24.3,78.9,-0.753,1,56.3,152.8,447.5,3.237,0.948,0.043,1.0,0.239,38.9,8.9,risky
2017,maize,30,1,150.3,1,33.2,80.8,-1.182,1,56.3,152.8,447.5,3.237,0.264,0.045,1.0,0.582,-19.4,-63.2,risky
2017,beans,30,0,150.3,1,33.2,80.8,-1.182,1,56.3,152.8,447.5,3.237,0.884,0.044,1.0,0.271,27.1,-2.6,risky
2017,maize,31,1,191.4,1,41.0,98.5,-0.777,1,56.3,152.8,447.5,3.237,0.147,0.01,1.0,0.629,-36.7,-77.1,risky
2017,beans,31,0,191.4,1,41.0,98.5,-0.777,1,56.3,152.8,447.5,3.237,0.61,0.01,1.0,0.398,6.4,-22.1,risky
2017,maize,32,1,242.7,1,51.4,125.6,0.364,1,56.3,152.8,447.5,3.237,0.224,0.001,1.0,0.588,-25.4,-67.4,risky
2017,beans,32,0,242.7,1,51.4,125.6,0.364,1,56.3,152.8,447.5,3.237,0.279,0.0,1.0,0.56,-13.0,-38.1,risky
2017,maize,33,1,272.5,1,29.8,122.2,0.315,1,56.3,152.8,447.5,3.237,0.258,0.006,1.0,0.573,-24.6,-63.0,delay
2017,beans,33,0,272.5,1,29.8,122.2,0.315,1,56.3,152.8,447.5,3.237,0.054,0.002,1.0,0.674,-35.7,-60.6,delay
2018,maize,25,1,0.0,0,59.4,70.4,1.356,1,76.5,487.3,355.3,0.956,0.994,0.008,0.056,0.017,74.4,37.7,risky
2018,beans,25,0,0.0,0,59.4,70.4,1.356,1,76.5,487.3,355.3,0.956,0.978,0.004,0.481,0.108,45.4,14.7,risky
2018,maize,26,1,13.0,0,13.0,76.4,0.752,0,76.5,487.3,355.3,0.956,0.975,0.024,0.056,0.031,57.5,18.8,risky
2018,beans,26,0,13.0,0,13.0,76.4,0.752,0,76.5,487.3,355.3,0.956,0.985,0.022,0.368,0.088,50.9,17.8,risky
2018,maize,27,1,34.3,0,21.3,93.8,0.825,1,76.5,487.3,355.3,0.956,0.913,0.004,0.07,0.059,38.8,2.6,risky
2018,beans,27,0,34.3,0,21.3,93.8,0.825,1,76.5,487.3,355.3,0.956,0.996,0.004,0.336,0.07,56.5,27.8,risky
2018,maize,28,1,62.7,1,28.3,62.7,-1.39,1,76.5,487.3,355.3,0.956,0.624,0.105,0.111,0.242,10.5,-34.5,risky
2018,beans,28,0,62.7,1,28.3,62.7,-1.39,1,76.5,487.3,355.3,0.956,0.95,0.104,0.243,0.105,43.0,9.1,risky
2018,maize,29,1,85.0,1,22.4,72.0,-1.133,1,76.5,487.3,355.3,0.956,0.424,0.062,0.101,0.327,-7.0,-47.2,risky
2018,beans,29,0,85.0,1,22.4,72.0,-1.133,1,76.5,487.3,355.3,0.956,0.938,0.062,0.216,0.093,36.2,5.3,risky
2018,maize,30,1,121.6,1,36.6,87.3,-0.838,1,76.5,487.3,355.3,0.956,0.255,0.013,0.072,0.391,-20.6,-57.8,risky
2018,beans,30,0,121.6,1,36.6,87.3,-0.838,1,76.5,487.3,355.3,0.956,0.907,0.013,0.214,0.093,29.1,1.6,risky
2018,maize,31,1,177.2,1,55.6,114.5,-0.03,1,76.5,487.3,355.3,0.956,0.176,0.001,0.074,0.427,-30.7,-71.3,risky
2018,beans,31,0,177.2,1,55.6,114.5,-0.03,1,76.5,487.3,355.3,0.956,0.708,0.001,0.247,0.196,10.8,-13.7,risky
2018,maize,32,1,209.9,1,32.7,124.8,0.328,1,76.5,487.3,355.3,0.956,0.203,0.0,0.086,0.416,-29.5,-69.2,risky
2018,beans,32,0,209.9,1,32.7,124.8,0.328,1,76.5,487.3,355.3,0.956,0.256,0.0,0.438,0.46,-13.1,-38.9,delay
2018,maize,33,1,236.1,1,26.2,114.5,-0.155,1,76.5,487.3,355.3,0.956,0.218,0.005,0.067,0.406,-25.7,-70.5,risky
2018,beans,33,0,236.1,1,26.2,114.5,-0.155,1,76.5,487.3,355.3,0.956,0.041,0.003,0.606,0.602,-37.6,-66.2,delay
2019,maize,25,1,0.0,0,52.7,68.5,1.28,1,98.1,346.0,336.2,1.548,0.992,0.009,0.336,0.074,73.6,33.9,suitable
2019,beans,25,0,0.0,0,52.7,68.5,1.28,1,98.1,346.0,336.2,1.548,0.968,0.005,0.825,0.183,43.7,14.4,risky
2019,maize,26,1,34.4,1,34.4,92.2,1.439,1,98.1,346.0,336.2,1.548,0.979,0.003,0.363,0.084,59.2,20.0,suitable
2019,beans,26,0,34.4,1,34.4,92.2,1.439,1,98.1,346.0,336.2,1.548,0.99,0.002,0.786,0.163,52.7,21.0,suitable
2019,maize,27,1,73.0,1,38.6,125.6,2.342,1,98.1,346.0,336.2,1.548,0.926,0.002,0.432,0.124,41.0,5.5,suitable
2019,beans,27,0,73.0,1,38.6,125.6,2.342,1,98.1,346.0,336.2,1.548,0.996,0.002,0.728,0.148,56.4,30.1,suitable
2019,maize,28,1,100.1,1,27.1,100.1,0.759,1,98.1,346.0,336.2,1.548,0.787,0.006,0.475,0.203,23.2,-12.7,suitable
2019,beans,28,0,100.1,1,27.1,100.1,0.759,1,98.1,346.0,336.2,1.548,0.996,0.006,0.591,0.122,54.6,28.1,suitable
2019,maize,29,1,124.7,1,24.6,90.3,-0.128,1,98.1,346.0,336.2,1.548,0.501,0.009,0.496,0.351,0.3,-36.7,suitable
2019,beans,29,0,124.7,1,24.6,90.3,-0.128,1,98.1,346.0,336.2,1.548,0.972,0.009,0.61,0.139,41.2,13.5,suitable
2019,maize,30,1,196.8,1,72.1,123.8,1.103,1,98.1,346.0,336.2,1.548,0.346,0.0,0.416,0.41,-11.4,-48.9,suitable
2019,beans,30,0,196.8,1,72.1,123.8,1.103,1,98.1,346.0,336.2,1.548,0.965,0.0,0.578,0.133,35.3,10.5,suitable
2019,maize,31,1,278.1,1,81.3,178.0,2.933,1,98.1,346.0,336.2,1.548,0.182,0.0,0.412,0.491,-28.7,-67.0,suitable
2019,beans,31,0,278.1,1,81.3,178.0,2.933,1,98.1,346.0,336.2,1.548,0.756,0.0,0.637,0.249,13.6,-11.6,suitable
2019,maize,32,1,300.8,1,22.7,176.1,2.917,1,98.1,346.0,336.2,1.548,0.243,0.0,0.382,0.455,-24.5,-63.8,suitable
2019,beans,32,0,300.8,1,22.7,176.1,2.917,1,98.1,346.0,336.2,1.548,0.308,0.0,0.773,0.501,-9.8,-33.4,suitable
2019,maize,33,1,358.8,1,58.1,162.0,2.741,1,98.1,346.0,336.2,1.548,0.295,0.0,0.389,0.43,-19.8,-61.3,suitable
2019,beans,33,0,358.8,1,58.1,162.0,2.741,1,98.1,346.0,336.2,1.548,0.056,0.0,0.895,0.651,-32.1,-56.3,suitable
2020,maize,25,1,0.0,0,13.5,18.3,-0.766,0,28.0,469.5,504.9,0.847,0.979,0.141,0.028,0.058,61.9,20.9,suitable
2020,beans,25,0,0.0,0,13.5,18.3,-0.766,0,28.0,469.5,504.9,0.847,0.885,0.116,0.444,0.181,31.9,-1.9,risky
2020,maize,26,1,26.0,1,26.0,42.0,-0.747,1,28.0,469.5,504.9,0.847,0.941,0.088,0.028,0.062,49.4,9.9,suitable
2020,beans,26,0,26.0,1,26.0,42.0,-0.747,1,28.0,469.5,504.9,0.847,0.946,0.086,0.333,0.119,41.5,10.5,suitable
2020,maize,27,1,35.9,1,9.9,49.4,-1.288,0,28.0,469.5,504.9,0.847,0.815,0.134,0.054,0.144,30.8,-13.1,suitable
2020,beans,27,0,35.9,1,9.9,49.4,-1.288,0,28.0,469.5,504.9,0.847,0.955,0.131,0.291,0.12,45.3,9.9,suitable
2020,maize,28,1,71.3,1,35.4,71.3,-0.893,1,28.0,469.5,504.9,0.847,0.687,0.076,0.059,0.191,16.2,-24.7,suitable
2020,beans,28,0,71.3,1,35.4,71.3,-0.893,1,28.0,469.5,504.9,0.847,0.968,0.075,0.187,0.076,47.4,15.4,suitable
2020,maize,29,1,97.7,1,26.4,71.7,-1.15,1,28.0,469.5,504.9,0.847,0.414,0.057,0.05,0.32,-6.6,-43.4,suitable
2020,beans,29,0,97.7,1,26.4,71.7,-1.15,1,28.0,469.5,504.9,0.847,0.93,0.056,0.152,0.082,35.7,5.5,suitable
2020,maize,30,1,140.6,1,42.9,104.7,0.085,1,28.0,469.5,504.9,0.847,0.334,0.0,0.042,0.341,-14.2,-52.8,suitable
2020,beans,30,0,140.6,1,42.9,104.7,0.085,1,28.0,469.5,504.9,0.847,0.959,0.0,0.148,0.05,34.9,8.7,suitable
2020,maize,31,1,216.8,1,76.2,145.5,1.417,1,28.0,469.5,504.9,0.847,0.15,0.0,0.037,0.432,-30.4,-67.2,suitable
2020,beans,31,0,216.8,1,76.2,145.5,1.417,1,28.0,469.5,504.9,0.847,0.743,0.0,0.199,0.168,12.0,-12.0,suitable
2020,maize,32,1,268.9,1,52.1,171.2,2.672,1,28.0,469.5,504.9,0.847,0.26,0.001,0.063,0.383,-23.3,-62.4,suitable
2020,beans,32,0,268.9,1,52.1,171.2,2.672,1,28.0,469.5,504.9,0.847,0.363,0.001,0.354,0.39,-8.7,-34.7,suitable
2020,maize,33,1,338.5,1,69.6,197.9,4.927,1,28.0,469.5,504.9,0.847,0.336,0.003,0.049,0.343,-15.9,-62.5,delay
2020,beans,33,0,338.5,1,69.6,197.9,4.927,1,28.0,469.5,504.9,0.847,0.067,0.0,0.524,0.571,-32.2,-59.1,delay
2022,maize,25,1,0.0,0,42.3,95.6,2.385,1,114.3,309.5,403.2,0.0,0.992,0.003,0.0,0.005,74.6,38.4,suitable
2022,beans,25,0,0.0,0,42.3,95.6,2.385,1,114.3,309.5,403.2,0.0,0.972,0.0,0.055,0.025,46.2,15.9,suitable
2022,maize,26,1,33.4,1,33.4,96.3,1.619,1,114.3,309.5,403.2,0.0,0.981,0.0,0.0,0.01,57.2,23.0,suitable
2022,beans,26,0,33.4,1,33.4,96.3,1.619,1,114.3,309.5,403.2,0.0,0.991,0.0,0.036,0.012,49.4,22.3,suitable
2022,maize,27,1,72.6,1,39.2,114.9,1.832,1,114.3,309.5,403.2,0.0,0.929,0.004,0.001,0.037,40.6,6.8,suitable
2022,beans,27,0,72.6,1,39.2,114.9,1.832,1,114.3,309.5,403.2,0.0,0.997,0.004,0.034,0.01,56.6,29.1,suitable
2022,maize,28,1,119.4,1,46.8,119.4,1.867,1,114.3,309.5,403.2,0.0,0.798,0.0,0.001,0.101,24.1,-12.3,suitable
2022,beans,28,0,119.4,1,46.8,119.4,1.867,1,114.3,309.5,403.2,0.0,0.996,0.0,0.01,0.004,55.0,27.7,suitable
2022,maize,29,1,140.3,1,20.8,106.9,0.784,1,114.3,309.5,403.2,0.0,0.56,0.001,0.0,0.22,4.7,-33.5,suitable
2022,beans,29,0,140.3,1,20.8,106.9,0.784,1,114.3,309.5,403.2,0.0,0.979,0.001,0.008,0.012,44.1,17.6,suitable
2022,maize,30,1,178.9,1,38.7,106.3,0.172,1,114.3,309.5,403.2,0.0,0.373,0.001,0.001,0.314,-11.2,-51.1,suitable
2022,beans,30,0,178.9,1,38.7,106.3,0.172,1,114.3,309.5,403.2,0.0,0.955,0.001,0.006,0.024,35.7,9.4,suitable
2022,maize,31,1,207.6,1,28.7,88.2,-1.259,1,114.3,309.5,403.2,0.0,0.125,0.029,0.0,0.446,-40.3,-81.5,suitable
2022,beans,31,0,207.6,1,28.7,88.2,-1.259,1,114.3,309.5,403.2,0.0,0.527,0.029,0.015,0.248,1.6,-27.9,suitable
2022,maize,32,1,269.2,1,61.6,129.0,0.536,1,114.3,309.5,403.2,0.0,0.217,0.002,0.0,0.392,-27.3,-66.7,suitable
2022,beans,32,0,269.2,1,61.6,129.0,0.536,1,114.3,309.5,403.2,0.0,0.273,0.001,0.026,0.369,-12.8,-37.7,suitable
2022,maize,33,1,321.9,1,52.7,143.0,1.581,1,114.3,309.5,403.2,0.0,0.301,0.002,0.0,0.35,-19.8,-62.7,suitable
2022,beans,33,0,321.9,1,52.7,143.0,1.581,1,114.3,309.5,403.2,0.0,0.07,0.001,0.111,0.487,-32.2,-58.4,suitable
2023,maize,25,1,0.0,0,0.7,2.9,-1.395,0,3.4,341.3,480.0,0.0,0.96,0.204,0.0,0.081,55.3,15.5,suitable
2023,beans,25,0,0.0,0,0.7,2.9,-1.395,0,3.4,341.3,480.0,0.0,0.855,0.165,0.074,0.137,27.0,-4.3,suitable
2023,beans,26,0,43.6,1,43.6,46.4,-0.553,1,3.4,341.3,480.0,0.0,0.959,0.103,0.038,0.059,41.6,11.3,suitable
2023,beans,27,0,104.6,1,61.1,105.3,1.374,1,3.4,341.3,480.0,0.0,0.997,0.001,0.02,0.006,60.0,31.4,suitable
2023,beans,28,0,141.7,1,37.1,141.7,3.144,1,3.4,341.3,480.0,0.0,0.998,0.0,0.009,0.003,55.0,28.5,suitable
2023,beans,29,0,165.9,1,24.2,122.3,1.633,1,3.4,341.3,480.0,0.0,0.986,0.001,0.011,0.01,45.3,20.3,suitable
2023,beans,30,0,230.3,1,64.5,125.7,1.202,1,3.4,341.3,480.0,0.0,0.969,0.002,0.012,0.019,35.9,10.3,suitable
